time,x0, x1, x2
4.013000000000000000e+03,2.184340439085066699e+00,3.688995772897881054e+00,1.839626781649042897e+01
4.014000000000000000e+03,2.413779770619851828e+00,3.973378876515138991e+00,1.780397282498070766e+01
4.015000000000000000e+03,2.654541396756127103e+00,4.309589049342123168e+00,1.725971735703353360e+01
4.016000000000000000e+03,2.912514088564636783e+00,4.701124216670840461e+00,1.676689252693018517e+01
4.017000000000000000e+03,3.193291440288571703e+00,5.152003840698546888e+00,1.633015981812825501e+01
4.018000000000000000e+03,3.502278839549305633e+00,5.666658780975262211e+00,1.595569749493390077e+01
4.019000000000000000e+03,3.844763440076157224e+00,6.249722836416905736e+00,1.565150093645377716e+01
4.020000000000000000e+03,4.225936547196309512e+00,6.905695346088819520e+00,1.542773027260712126e+01
4.021000000000000000e+03,4.650854123339885682e+00,7.638431342171034366e+00,1.529708829815052162e+01
4.022000000000000000e+03,5.124316115189531118e+00,8.450402832538648212e+00,1.527519318648730007e+01
4.023000000000000000e+03,5.650639350477097977e+00,9.341664708138992523e+00,1.538088053491019025e+01
4.024000000000000000e+03,6.233292757225714631e+00,1.030845746451660538e+01,1.563632398317544236e+01
4.025000000000000000e+03,6.874359551228529597e+00,1.134139713871847910e+01,1.606680053856331369e+01
4.026000000000000000e+03,7.573792423143229868e+00,1.242325779713992517e+01,1.669984799202548942e+01
4.027000000000000000e+03,8.328440623066562409e+00,1.352646737019745871e+01,1.756348072098758450e+01
4.028000000000000000e+03,9.130860898085543909e+00,1.461063936001399810e+01,1.868308096678221730e+01
4.029000000000000000e+03,9.967987900491461772e+00,1.562076368734866527e+01,2.007663130966584930e+01
4.030000000000000000e+03,1.081984199773574851e+01,1.648704817014193225e+01,2.174820108518887452e+01
4.031000000000000000e+03,1.165858998539133040e+01,1.712771511247571965e+01,2.368015538143292531e+01
4.032000000000000000e+03,1.244841788590794174e+01,1.745606153402930971e+01,2.582546164465175309e+01
4.033000000000000000e+03,1.314675604432638956e+01,1.739243166379175065e+01,2.810255668993005784e+01
4.034000000000000000e+03,1.370730928872091248e+01,1.688015843288278717e+01,3.039598571066477817e+01
4.035000000000000000e+03,1.408498831097629100e+01,1.590219589211675988e+01,3.256560935784433752e+01
4.036000000000000000e+03,1.424220712386323839e+01,1.449307249767357320e+01,3.446492175384197054e+01
4.037000000000000000e+03,1.415528910337016022e+01,1.274054630016946277e+01,3.596522084847395462e+01
4.038000000000000000e+03,1.381927692406711472e+01,1.077409608312902023e+01,3.697877482895356138e+01
4.039000000000000000e+03,1.324962903553580418e+01,8.742476615887703417e+00,3.747320766375165846e+01
4.040000000000000000e+03,1.248016938644450313e+01,6.787302561234435316e+00,3.747233329356382114e+01
4.041000000000000000e+03,1.155786760870035401e+01,5.021055801122758844e+00,3.704417979519354986e+01
4.042000000000000000e+03,1.053596743815385395e+01,3.515256619332743249e+00,3.628170565259727454e+01
4.043000000000000000e+03,9.467236076347786522e+00,2.299774687908116011e+00,3.528319888947605421e+01
4.044000000000000000e+03,8.398689954831167981e+00,1.370293278801600900e+00,3.413752845436993510e+01
4.045000000000000000e+03,7.368408399234422923e+00,6.994229335314978702e-01,3.291616358057576264e+01
4.046000000000000000e+03,6.404363558812947055e+00,2.476457036138894896e-01,3.167116914087671020e+01
4.047000000000000000e+03,5.524787514574335034e+00,-2.806781334891927243e-02,3.043710520909815997e+01
4.048000000000000000e+03,4.739479460374904640e+00,-1.685799724484173256e-01,2.923472268543230612e+01
4.049000000000000000e+03,4.051529326534879516e+00,-2.095071164240238371e-01,2.807493890008787574e+01
4.050000000000000000e+03,3.459086377483331365e+00,-1.800331580796245834e-01,2.696227098770064146e+01
4.051000000000000000e+03,2.956954586288299769e+00,-1.029077945207072242e-01,2.589743525726635553e+01
4.052000000000000000e+03,2.537915393441894540e+00,4.922522509948545552e-03,2.487913162968635206e+01
4.053000000000000000e+03,2.193756078938960741e+00,1.314209849783030404e-01,2.390516845146469649e+01
4.054000000000000000e+03,1.916025391760565855e+00,2.685246399660731198e-01,2.297311246657922368e+01
4.055000000000000000e+03,1.696557824492684885e+00,4.112825298690805376e-01,2.208062661239233293e+01
4.056000000000000000e+03,1.527813288614775500e+00,5.571186745126650575e-01,2.122561915942700850e+01
4.057000000000000000e+03,1.403076599829096383e+00,7.052334805685434027e-01,2.040628920389695011e+01
4.058000000000000000e+03,1.316555333969231967e+00,8.561376415684980312e-01,1.962112259235681222e+01
4.059000000000000000e+03,1.263407681927609660e+00,1.011303638585160147e+00,1.886887028061181582e+01
4.060000000000000000e+03,1.239725182837422501e+00,1.172916922061871370e+00,1.814852671831815201e+01
4.061000000000000000e+03,1.242489231997010890e+00,1.343708957314209362e+00,1.745931721277349169e+01
4.062000000000000000e+03,1.269515247315869511e+00,1.526855930754695168e+00,1.680069856652921345e+01
4.063000000000000000e+03,1.319394338822761803e+00,1.725929113625164657e+00,1.617237519760733377e+01
4.064000000000000000e+03,1.391439164250469984e+00,1.944885128046843104e+00,1.557433245512858910e+01
4.065000000000000000e+03,1.485638229348854589e+00,2.188086331420374009e+00,1.500688930995478643e+01
4.066000000000000000e+03,1.602621046585998688e+00,2.460343009778302115e+00,1.447077366535713416e+01
4.067000000000000000e+03,1.743635137109631472e+00,2.766969865225107128e+00,1.396722500721917903e+01
4.068000000000000000e+03,1.910534681722297012e+00,3.113849198289919240e+00,1.349813090731372611e+01
4.069000000000000000e+03,2.105779522250343927e+00,3.507491962111597861e+00,1.306620595141800223e+01
4.070000000000000000e+03,2.332441990950641753e+00,3.955085131962734035e+00,1.267522389747955813e+01
4.071000000000000000e+03,2.594217473121542383e+00,4.464509062554839147e+00,1.233031606774407862e+01
4.072000000000000000e+03,2.895432401874752593e+00,5.044300965985263119e+00,1.203835068061787084e+01
4.073000000000000000e+03,3.241040180855829345e+00,5.703529381104408991e+00,1.180840811040806315e+01
4.074000000000000000e+03,3.636590871653736734e+00,6.451528396340557414e+00,1.165236421482407358e+01
4.075000000000000000e+03,4.088153815760075638e+00,7.297418365026155485e+00,1.158558489740457276e+01
4.076000000000000000e+03,4.602163099024039639e+00,8.249311501907278910e+00,1.162771501799052309e+01
4.077000000000000000e+03,5.185143466031657766e+00,9.313067626804116372e+00,1.180350592122467468e+01
4.078000000000000000e+03,5.843259072038126334e+00,1.049043351676694869e+01,1.214355722246857638e+01
4.079000000000000000e+03,6.581610851650225413e+00,1.177638395704700613e+01,1.268473647005372840e+01
4.080000000000000000e+03,7.403194749410057618e+00,1.315551458002112106e+01,1.346987277199600896e+01
4.081000000000000000e+03,8.307432361434774037e+00,1.459747062945291773e+01,1.454609827331204741e+01
4.082000000000000000e+03,9.288215670060825602e+00,1.605171369208403931e+01,1.596097277630179967e+01
4.083000000000000000e+03,1.033149657668595367e+01,1.744252299632824332e+01,1.775538863970486148e+01
4.084000000000000000e+03,1.141263431759006330e+01,1.866603913935739811e+01,1.995245826765676256e+01
4.085000000000000000e+03,1.249401301863882274e+01,1.959223031147502780e+01,2.254250975254601386e+01
4.086000000000000000e+03,1.352382958267394564e+01,2.007533329514623688e+01,2.546631848103002582e+01
4.087000000000000000e+03,1.443728900129756454e+01,1.997551450864352063e+01,2.860169935259092711e+01
4.088000000000000000e+03,1.516144013984036576e+01,1.919098978600735705e+01,3.176137911754366172e+01
4.089000000000000000e+03,1.562418050518544810e+01,1.769353029590647353e+01,3.471006002884302433e+01
4.090000000000000000e+03,1.576641255417018783e+01,1.555384308469278309e+01,3.720302886049299929e+01
4.091000000000000000e+03,1.555441584669786614e+01,1.294217364629366429e+01,3.903787406659314030e+01
4.092000000000000000e+03,1.498835111039870682e+01,1.009785891607415742e+01,4.010073712486022401e+01
4.093000000000000000e+03,1.410355954725649497e+01,7.276697492313343396e+00,4.038761740609566431e+01
4.094000000000000000e+03,1.296396903606820494e+01,4.696781656239654268e+00,3.999260006846606075e+01
4.095000000000000000e+03,1.165001597804276834e+01,2.502903749724189719e+00,3.907117919826838914e+01
4.096000000000000000e+03,1.024520425730117168e+01,7.579241010170134629e-01,3.779658245618016821e+01
4.097000000000000000e+03,8.825020452903093116e+00,-5.438728973461659510e-01,3.632516656485528017e+01
4.098000000000000000e+03,7.450136406943745015e+00,-1.453079297575168960e+00,3.477797990827426133e+01
4.099000000000000000e+03,6.163944236751290440e+00,-2.041674992870120331e+00,3.323701323650741557e+01
4.100000000000000000e+03,4.993322080420857567e+00,-2.385457371442916585e+00,3.175055685187596666e+01
4.101000000000000000e+03,3.951229493411119620e+00,-2.553567445023865012e+00,3.034208947089289765e+01
4.102000000000000000e+03,3.039966464605537766e+00,-2.603783299330787671e+00,2.901902537131553572e+01
4.103000000000000000e+03,2.254343678721939970e+00,-2.581557880596092591e+00,2.777964261757955811e+01
4.104000000000000000e+03,1.584385101346976743e+00,-2.521057165075771600e+00,2.661785496456697686e+01
4.105000000000000000e+03,1.017440040639248089e+00,-2.447020859328474351e+00,2.552614194002301673e+01
4.106000000000000000e+03,5.397252507904680696e-01,-2.376775067623340121e+00,2.449714554938880795e+01
4.107000000000000000e+03,1.373814785224225787e-01,-2.322074401896065066e+00,2.352440774481631536e+01
4.108000000000000000e+03,-2.028538874356313193e-01,-2.290653997546268084e+00,2.260260940840603539e+01
4.109000000000000000e+03,-4.932621973445625030e-01,-2.287475464836477901e+00,2.172755386286962320e+01
4.110000000000000000e+03,-7.449659483209951638e-01,-2.315696222309957086e+00,2.089604391138083983e+01
4.111000000000000000e+03,-9.678939289803386581e-01,-2.377406826275604956e+00,2.010573590070428551e+01
4.112000000000000000e+03,-1.170840166477658872e+00,-2.474181951263256352e+00,1.935501289541203818e+01
4.113000000000000000e+03,-1.361580622733730594e+00,-2.607485914221570500e+00,1.864289514780237056e+01
4.114000000000000000e+03,-1.547021843666149366e+00,-2.778966960893456406e+00,1.796899370195895074e+01
4.115000000000000000e+03,-1.733363630910419673e+00,-2.990667567360926871e+00,1.733350770499199811e+01
4.116000000000000000e+03,-1.926263619506644487e+00,-3.245171296858209153e+00,1.673726477209719476e+01
4.117000000000000000e+03,-2.130995735801583635e+00,-3.545700340613144430e+00,1.618180463948813141e+01
4.118000000000000000e+03,-2.352597147829886826e+00,-3.896171568682331277e+00,1.566950817518593375e+01
4.119000000000000000e+03,-2.595999700393654130e+00,-4.301212381090650183e+00,1.520377588293850479e+01
4.120000000000000000e+03,-2.866142060167006012e+00,-4.766130418574634042e+00,1.478926179584957090e+01
4.121000000000000000e+03,-3.168057905655109252e+00,-5.296822694413494403e+00,1.443216953936521918e+01
4.122000000000000000e+03,-3.506933417013140097e+00,-5.899599296168996254e+00,1.414061650529360037e+01
4.123000000000000000e+03,-3.888123904587488244e+00,-6.580883853916219550e+00,1.392506815222116145e+01
4.124000000000000000e+03,-4.317114463653022760e+00,-7.346737116550884572e+00,1.379883522726601974e+01
4.125000000000000000e+03,-4.799402881182306402e+00,-8.202131623282387096e+00,1.377860880003859911e+01
4.126000000000000000e+03,-5.340274662664862504e+00,-9.149886733369726244e+00,1.388497655014469778e+01
4.127000000000000000e+03,-5.944430520193450640e+00,-1.018915970903797508e+01,1.414281250360528297e+01
4.128000000000000000e+03,-6.615417582813287289e+00,-1.131339164417422261e+01,1.458135483216011785e+01
4.129000000000000000e+03,-7.354810577985775311e+00,-1.250764765280572099e+01,1.523367898010182664e+01
4.130000000000000000e+03,-8.161095166103118359e+00,-1.374540196795753921e+01,1.613514356953504958e+01
4.131000000000000000e+03,-9.028233859973008535e+00,-1.498504441017836086e+01,1.732026627157386756e+01
4.132000000000000000e+03,-9.943961515192839329e+00,-1.616676621808588266e+01,1.881745299405577754e+01
4.133000000000000000e+03,-1.088797942099880167e+01,-1.721102035658140039e+01,2.064119603311602091e+01
4.134000000000000000e+03,-1.183040219604461107e+01,-1.802032956417832210e+01,2.278196747427391955e+01
4.135000000000000000e+03,-1.273103684215140774e+01,-1.848651373410299215e+01,2.519522010764758235e+01
4.136000000000000000e+03,-1.354025644078051904e+01,-1.850487142923684303e+01,2.779257842108741272e+01
4.137000000000000000e+03,-1.420221744639016492e+01,-1.799489126667215189e+01,3.043982316957035295e+01
4.138000000000000000e+03,-1.466077451248241026e+01,-1.692364390448575051e+01,3.296636079355204174e+01
4.139000000000000000e+03,-1.486758974017325841e+01,-1.532435445674829744e+01,3.518814377313548647e+01
4.140000000000000000e+03,-1.479082156211255317e+01,-1.330136885322975893e+01,3.694038329496568451e+01
4.141000000000000000e+03,-1.442196536228543557e+01,-1.101619330835219479e+01,3.811034245769064199e+01
4.142000000000000000e+03,-1.377853748198186956e+01,-8.657048476033466500e+00,3.865826519358468971e+01
4.143000000000000000e+03,-1.290154531987513664e+01,-6.402156054891493753e+00,3.861872727719033094e+01
4.144000000000000000e+03,-1.184852206838438526e+01,-4.389539088866946770e+00,3.808337046925775837e+01
4.145000000000000000e+03,-1.068434324519337331e+01,-2.701892555869138235e+00,3.717354409230843260e+01
4.146000000000000000e+03,-9.472390022819993760e+00,-1.367463705524386786e+00,3.601346824973341398e+01
4.147000000000000000e+03,-8.267927346497428331e+00,-3.718763727429643118e-01,3.471126371868137994e+01
4.148000000000000000e+03,-7.114417580854023093e+00,3.260043829042298946e-01,3.334995619290250346e+01
4.149000000000000000e+03,-6.042512201985990039e+00,7.795107502222998752e-01,3.198661065379463864e+01
4.150000000000000000e+03,-5.070949926998816970e+00,1.043509574223421499e+00,3.065623805335012264e+01
4.151000000000000000e+03,-4.208507108055669299e+00,1.167989722031071320e+00,2.937744942822109095e+01
4.152000000000000000e+03,-3.456312945674004933e+00,1.195068365251261922e+00,2.815791508517794739e+01
4.153000000000000000e+03,-2.810083769326587433e+00,1.158272565439275592e+00,2.699873455288361868e+01
4.154000000000000000e+03,-2.262044567670846718e+00,1.083103339974037072e+00,2.589752644849964014e+01
4.155000000000000000e+03,-1.802455939204179236e+00,9.881848463383533510e-01,2.485040300471107955e+01
4.156000000000000000e+03,-1.420752909333441893e+00,8.865755519498547121e-01,2.385311173145430530e+01
4.157000000000000000e+03,-1.106345002255933574e+00,7.870170036135361036e-01,2.290161854257776852e+01
4.158000000000000000e+03,-8.491416815529186923e-01,6.950204973708834499e-01,2.199234936121528250e+01
4.159000000000000000e+03,-6.398667125248547194e-01,6.137621257058426538e-01,2.112224226764483248e+01
4.160000000000000000e+03,-4.702174110822223141e-01,5.447922679739264362e-01,2.028870736969514965e+01
4.161000000000000000e+03,-3.329148108255188809e-01,4.885812852282817587e-01,1.948955140320176582e+01
4.162000000000000000e+03,-2.216808824690548463e-01,4.449282717761865458e-01,1.872289738420633753e+01
4.163000000000000000e+03,-1.311701328563650570e-01,4.132595460788872077e-01,1.798711329485037425e+01
4.164000000000000000e+03,-5.687554830032090503e-02,3.928410185325408310e-01,1.728075457956625272e+01
4.165000000000000000e+03,4.977059703615904079e-03,3.829251468844174777e-01,1.660252055793003478e+01
4.166000000000000000e+03,5.753683887284859882e-02,3.828496318482901284e-01,1.595122286399345590e+01
4.167000000000000000e+03,1.034318117979714374e-01,3.921016804683053469e-01,1.532576347565901109e+01
4.168000000000000000e+03,1.448654730739756813e-01,4.103587372379891018e-01,1.472512005478647268e+01
4.169000000000000000e+03,1.837044361310476992e-01,4.375141106586861173e-01,1.414833675686598013e+01
4.170000000000000000e+03,2.215567507556701343e-01,4.736939052590105059e-01,1.359451917123092102e+01
4.171000000000000000e+03,2.598413399009885105e-01,5.192700735661863742e-01,1.306283252359025049e+01
4.172000000000000000e+03,2.998495215569566552e-01,5.748731802544424507e-01,1.255250268396534352e+01
4.173000000000000000e+03,3.427998795412719457e-01,6.414075662477518591e-01,1.206281988124465698e+01
4.174000000000000000e+03,3.898878969044742848e-01,7.200709578594912674e-01,1.159314535300752702e+01
4.175000000000000000e+03,4.423318204973160084e-01,8.123801317594796512e-01,1.114292148591746390e+01
4.176000000000000000e+03,5.014162238278563333e-01,9.202039710768358249e-01,1.071168636180861533e+01
4.177000000000000000e+03,5.685347042652589833e-01,1.045805084666530327e+00,1.029909405567325109e+01
4.178000000000000000e+03,6.452331064080514267e-01,1.191891064212538653e+00,9.904942578350556914e+00
4.179000000000000000e+03,7.332546135245535668e-01,1.361676371800191854e+00,9.529212072248975929e+00
4.180000000000000000e+03,8.345879920530443474e-01,1.558955721528769045e+00,9.172116819443141722e+00
4.181000000000000000e+03,9.515201989058590382e-01,1.788189557379517680e+00,8.834175891544106207e+00
4.182000000000000000e+03,1.086694443511426300e+00,2.054601710610234999e+00,8.516308963966698897e+00
4.183000000000000000e+03,1.243174593483197699e+00,2.364288352198565146e+00,8.219966059258698721e+00
4.184000000000000000e+03,1.424516454203293092e+00,2.724335642960312942e+00,7.947302917228369346e+00
4.185000000000000000e+03,1.634845825738216796e+00,3.142940565761807914e+00,7.701417454272866614e+00
4.186000000000000000e+03,1.878942167596617585e+00,3.629524590998184586e+00,7.486667463892570318e+00
4.187000000000000000e+03,2.162324906149340364e+00,4.194821998255060080e+00,7.309095272372039709e+00
4.188000000000000000e+03,2.491336476679804512e+00,4.850912245563264946e+00,7.176991101405730156e+00
4.189000000000000000e+03,2.873211464082831679e+00,5.611146426289129963e+00,7.101632284680539975e+00
4.190000000000000000e+03,3.316113761766603218e+00,6.489888420445200978e+00,7.098237710908957609e+00
4.191000000000000000e+03,3.829112207301245352e+00,7.501947910714635626e+00,7.187170796789184912e+00
4.192000000000000000e+03,4.422047993735270133e+00,8.661521049462979960e+00,7.395400280991893283e+00
4.193000000000000000e+03,5.105222421174430814e+00,9.980373556626382481e+00,7.758169185645263255e+00
4.194000000000000000e+03,5.888799862878164149e+00,1.146490656449727652e+01,8.320700722465486976e+00
4.195000000000000000e+03,6.781779053786753941e+00,1.311166327765497108e+01,9.139545340489876324e+00
4.196000000000000000e+03,7.790342898475637767e+00,1.490083086344252550e+01,1.028279757919455939e+01
4.197000000000000000e+03,8.915372906862454983e+00,1.678750546254928011e+01,1.182785505863037301e+01
4.198000000000000000e+03,1.014895262670385456e+01,1.869115868724473017e+01,1.385471337675217463e+01
4.199000000000000000e+03,1.146986251259002998e+01,2.048519073073466146e+01,1.643227930893018396e+01
4.200000000000000000e+03,1.283849370675082291e+01,2.199088843535762905e+01,1.959556121740535417e+01
4.201000000000000000e+03,1.419236521395160722e+01,2.298310764411638729e+01,2.331409578835676655e+01
4.202000000000000000e+03,1.544443755626413051e+01,2.321667332553440488e+01,2.745782108505020602e+01
4.203000000000000000e+03,1.648720345101294882e+01,2.247904171767138592e+01,3.177523532768208980e+01
4.204000000000000000e+03,1.720512427627701157e+01,2.066244241584422880e+01,3.590502652032402864e+01
4.205000000000000000e+03,1.749533929886075967e+01,1.782962402067879637e+01,3.943675167119137370e+01
4.206000000000000000e+03,1.729190040034151465e+01,1.423495012243103375e+01,4.201225536468183464e+01
4.207000000000000000e+03,1.658466049093025774e+01,1.027527850855778979e+01,4.342791015778844610e+01
4.208000000000000000e+03,1.542420361730375866e+01,6.383960072462500079e+00,4.368612599868456670e+01
4.209000000000000000e+03,1.391013676497360407e+01,2.917900333015578607e+00,4.297073718431759914e+01
4.210000000000000000e+03,1.216799329188103940e+01,8.896921932330897898e-02,4.156632982032079582e+01
4.211000000000000000e+03,1.032428500165334029e+01,-2.042195872997742079e+00,3.976788490221642292e+01
4.212000000000000000e+03,8.487693147933246252e+00,-3.527804267197888421e+00,3.781821522063891905e+01
4.213000000000000000e+03,6.739551813579328865e+00,-4.480787249438787256e+00,3.588393983859282343e+01
4.214000000000000000e+03,5.132471544857743595e+00,-5.031416734837931948e+00,3.406024879057488874e+01
4.215000000000000000e+03,3.694026499973253053e+00,-5.300647947807285654e+00,3.238896057119303151e+01
4.216000000000000000e+03,2.432529567942027793e+00,-5.388303049503162079e+00,3.087823858231912766e+01
4.217000000000000000e+03,1.342903320134594791e+00,-5.370812902905729658e+00,2.951836532634365895e+01
4.218000000000000000e+03,4.116613889112265556e-01,-5.303713051541044443e+00,2.829230376164110439e+01
4.219000000000000000e+03,-3.792953634480984437e-01,-5.225773611686617137e+00,2.718183870307375471e+01
4.220000000000000000e+03,-1.050000874961905639e+00,-5.163151659710488062e+00,2.617064464276615254e+01
4.221000000000000000e+03,-1.620657160777473127e+00,-5.132920682383658395e+00,2.524548449720939303e+01
4.222000000000000000e+03,-2.110550924990616029e+00,-5.145832581344503609e+00,2.439640365671374056e+01
4.223000000000000000e+03,-2.537454718035679679e+00,-5.208378820505539686e+00,2.361646443371208903e+01
4.224000000000000000e+03,-2.917356402668939364e+00,-5.324279488587662534e+00,2.290133128134355900e+01
4.225000000000000000e+03,-3.264400705412064507e+00,-5.495527170167375353e+00,2.224886523541630723e+01
4.226000000000000000e+03,-3.590958962824616574e+00,-5.723089333192337591e+00,2.165879606211195707e+01
4.227000000000000000e+03,-3.907767429240127210e+00,-6.007346741373457810e+00,2.113249124921625466e+01
4.228000000000000000e+03,-4.224091935774666240e+00,-6.348322436380463785e+00,2.067281586732199727e+01
4.229000000000000000e+03,-4.547888802864656910e+00,-6.745737330033566792e+00,2.028406525763388757e+01
4.230000000000000000e+03,-4.885940052818877888e+00,-7.198914033250093603e+00,1.997194629582322634e+01
4.231000000000000000e+03,-5.243946231870629582e+00,-7.706539770727957261e+00,1.974357819395207159e+01
4.232000000000000000e+03,-5.626563437782369448e+00,-8.266292151592679716e+00,1.960747777229379452e+01
4.233000000000000000e+03,-6.037373300493189099e+00,-8.874329026359552230e+00,1.957348542511027034e+01
4.234000000000000000e+03,-6.478776583751527873e+00,-9.524647404323598465e+00,1.965257626831655813e+01
4.235000000000000000e+03,-6.951803853707963832e+00,-1.020832909485167406e+01,1.985648718882834984e+01
4.236000000000000000e+03,-7.455841655265726509e+00,-1.091271568242260592e+01,2.019707772923568356e+01
4.237000000000000000e+03,-7.988281480354785025e+00,-1.162059574664931283e+01,2.068533693976203125e+01
4.238000000000000000e+03,-8.544113218286158329e+00,-1.230954386844293680e+01,2.132995942913546017e+01
4.239000000000000000e+03,-9.115506014517768207e+00,-1.295161941916234483e+01,2.213545571434916326e+01
4.240000000000000000e+03,-9.691447327959188840e+00,-1.351369876611374288e+01,2.309985006621912618e+01
4.241000000000000000e+03,-1.025754224853005070e+01,-1.395874809191950661e+01,2.421216369934359491e+01
4.242000000000000000e+03,-1.079610185710614267e+01,-1.424830129475729201e+01,2.545007520732149686e+01
4.243000000000000000e+03,-1.128665801306712879e+01,-1.434623929556757993e+01,2.677835313400453998e+01
4.244000000000000000e+03,-1.170701504168157214e+01,-1.422364580956531732e+01,2.814878339218325820e+01
4.245000000000000000e+03,-1.203487142431820978e+01,-1.386407398605129870e+01,2.950225081226304980e+01
4.246000000000000000e+03,-1.224991518111978728e+01,-1.326812705962184324e+01,3.077328080260750198e+01
4.247000000000000000e+03,-1.233613829387768845e+01,-1.245604693520791351e+01,3.189670483604885476e+01
4.248000000000000000e+03,-1.228397896577356718e+01,-1.146722600528018710e+01,3.281535175335687171e+01
4.249000000000000000e+03,-1.209184953886022384e+01,-1.035626863075478532e+01,3.348710519860060231e+01
4.250000000000000000e+03,-1.176668780600625297e+01,-9.186231436013787999e+00,3.388962773234343473e+01
4.251000000000000000e+03,-1.132337482708026499e+01,-8.020555550943068823e+00,3.402164665748574635e+01
4.252000000000000000e+03,-1.078312852353647067e+01,-6.915563728009788136e+00,3.390071130282083800e+01
4.253000000000000000e+03,-1.017121300963646746e+01,-5.915080172108535095e+00,3.355832469667693374e+01
4.254000000000000000e+03,-9.514419827936373864e+00,-5.047932747938567388e+00,3.303391572896274653e+01
4.255000000000000000e+03,-8.838754801523659665e+00,-4.328209390501172926e+00,3.236910165853453947e+01
4.256000000000000000e+03,-8.167636710042414094e+00,-3.757512982999917206e+00,3.160323725199150857e+01
4.257000000000000000e+03,-7.520745310594100452e+00,-3.328234653509963614e+00,3.077064386269005425e+01
4.258000000000000000e+03,-6.913505588702619775e+00,-3.026979804018907760e+00,2.989941082713409770e+01
4.259000000000000000e+03,-6.357095840549911614e+00,-2.837568675826274145e+00,2.901137999049777605e+01
4.260000000000000000e+03,-5.858824540520058299e+00,-2.743338363423188930e+00,2.812285277328037125e+01
4.261000000000000000e+03,-5.422722216270086548e+00,-2.728705873779933899e+00,2.724562370691448621e+01
4.262000000000000000e+03,-5.050221150026787065e+00,-2.780087750313057882e+00,2.638806428657418124e+01
4.263000000000000000e+03,-4.740831446996209841e+00,-2.886326407617097356e+00,2.555610017108278598e+01
4.264000000000000000e+03,-4.492756282951684277e+00,-3.038775533506213211e+00,2.475401634656431327e+01
4.265000000000000000e+03,-4.303416818875875016e+00,-3.231172988576530347e+00,2.398508328206022355e+01
4.266000000000000000e+03,-4.169877008790881412e+00,-3.459397449583302198e+00,2.325202772079128266e+01
4.267000000000000000e+03,-4.089171058399802661e+00,-3.721174301876707169e+00,2.255738328601608700e+01
4.268000000000000000e+03,-4.058543155472553288e+00,-4.015770934831095929e+00,2.190375651148188751e+01
4.269000000000000000e+03,-4.075611903409074976e+00,-4.343702308410851920e+00,2.129403900463537624e+01
4.270000000000000000e+03,-4.138472008627633869e+00,-4.706453617215821339e+00,2.073158973133995531e+01
4.271000000000000000e+03,-4.245744215968640489e+00,-5.106216793649136498e+00,2.022040462841172470e+01
4.272000000000000000e+03,-4.396581948243541760e+00,-5.545630219847833331e+00,1.976528446855342125e+01
4.273000000000000000e+03,-4.590640027067909301e+00,-6.027505371142741986e+00,1.937200594611439186e+01
4.274000000000000000e+03,-4.828007497862597752e+00,-6.554519551967921132e+00,1.904749470529711175e+01
4.275000000000000000e+03,-5.109103120882231508e+00,-7.128850186787849985e+00,1.879999161240461092e+01
4.276000000000000000e+03,-5.434528672463644128e+00,-7.751723603899474568e+00,1.863919394458808299e+01
4.277000000000000000e+03,-5.804872047789665146e+00,-8.422850926750985678e+00,1.857634027465304527e+01
4.278000000000000000e+03,-6.220449668359171014e+00,-9.139727572111558729e+00,1.862419085317259615e+01
4.279000000000000000e+03,-6.680976585228995290e+00,-9.896784212945924253e+00,1.879683414657898055e+01
4.280000000000000000e+03,-7.185154100469379301e+00,-1.068440056543004957e+01,1.910922646030574867e+01
4.281000000000000000e+03,-7.730170444246756034e+00,-1.148783473558132151e+01,1.957634993311710403e+01
4.282000000000000000e+03,-8.311122339830266270e+00,-1.228618547408433770e+01,2.021186428596815077e+01
4.283000000000000000e+03,-8.920386672960468388e+00,-1.305159415129070055e+01,2.102614591013221457e+01
4.284000000000000000e+03,-9.547003726032878390e+00,-1.374899937252791737e+01,2.202367724245292990e+01
4.285000000000000000e+03,-1.017617572210474464e+01,-1.433685345852713588e+01,2.319989494074429359e+01
4.286000000000000000e+03,-1.078903057705051438e+01,-1.476924434145378129e+01,2.453784097152955113e+01
4.287000000000000000e+03,-1.136283636062329094e+01,-1.499976253798552861e+01,2.600526544912575844e+01
4.288000000000000000e+03,-1.187185349236175824e+01,-1.498713388345470321e+01,2.755312042882702173e+01
4.289000000000000000e+03,-1.228895121404670299e+01,-1.470208140249103934e+01,2.911650231442317960e+01
4.290000000000000000e+03,-1.258797333737532753e+01,-1.413418739106082356e+01,3.061885404779972930e+01
4.291000000000000000e+03,-1.274662563221278866e+01,-1.329697027288481515e+01,3.197950947035853630e+01
4.292000000000000000e+03,-1.274942858376096133e+01,-1.222934040396051181e+01,3.312355947121592692e+01
4.293000000000000000e+03,-1.259012881343509349e+01,-1.099231459006285938e+01,3.399194934337187135e+01
4.294000000000000000e+03,-1.227298397775318328e+01,-9.661247108799262406e+00,3.454924583097454160e+01
4.295000000000000000e+03,-1.181256341482307981e+01,-8.315334011831760463e+00,3.478702224041241919e+01
4.296000000000000000e+03,-1.123207631195675305e+01,-7.027045973503290632e+00,3.472217668171986560e+01
4.297000000000000000e+03,-1.056060994596941072e+01,-5.854001217779542188e+00,3.439109783178877677e+01
